transaccion_id,fecha_venta,cliente_id,producto_id,estacion_id,cantidad,precio_unitario,importe,canal
39200,2026-02-02 06:42:01,1259,8,48,18.24,1.1669,21.28,pos
39201,2024-09-01 12:13:01,933,3,17,52.47,1.4336,75.22,pos
39202,2025-09-20 13:21:49,738,6,36,40.33,0.4388,17.7,pos
39203,2025-11-09 04:54:23,1263,7,50,59.67,0.5507,32.86,pos
39204,2024-03-26 05:58:17,,6,24,21.8,0.464,10.12,pos
39205,2024-04-09 16:50:12,1160,4,59,38.75,1.6075,62.29,pos
39206,2025-08-01 05:08:25,,1,27,43.81,1.5706,68.81,pos
39207,2025-03-26 16:31:55,458,3,71,60.78,1.4477,87.99,web
39208,2025-05-19 13:24:55,202,10,30,2.0,23.1381,46.28,app
39209,2025-02-28 17:38:03,783,12,50,3.0,4.2238,12.67,pos
39210,2024-01-13 23:34:13,253,4,50,53.98,1.5341,82.81,pos
39211,2025-03-07 13:33:18,97,6,1,56.87,0.4406,25.06,pos
39212,2024-02-06 06:08:56,472,4,35,32.19,1.5469,49.79,pos
39213,2024-09-05 09:04:39,40,1,2,16.59,1.6157,26.8,pos
39214,2024-01-09 11:49:38,449,12,64,1.0,4.8002,4.8,pos
39215,2026-01-16 05:58:22,,10,55,3.0,26.6517,79.96,app
39216,2026-03-09 11:19:19,,9,18,22.53,1.0084,22.72,app
39217,2024-03-18 20:11:27,769,6,53,44.98,0.4844,21.79,pos
39218,2024-12-19 11:09:32,823,6,11,15.59,0.4598,7.17,pos
39219,2024-04-09 07:32:44,,11,20,1.0,23.5973,23.6,pos
39220,2024-07-10 02:50:54,,12,5,3.0,4.1541,12.46,pos
39221,2025-02-05 02:22:26,1157,1,69,68.24,1.4536,99.19,pos
39222,2024-02-21 10:54:32,,2,68,31.36,1.8096,56.75,pos
39223,2025-03-04 12:25:26,266,2,5,55.25,1.7962,99.24,pos
39224,2026-03-02 22:23:33,,10,49,1.0,24.1038,24.1,web
39225,2025-05-11 07:45:46,1150,11,51,1.0,22.8279,22.83,pos
39226,2025-09-23 10:45:53,195,10,12,3.0,23.9342,71.8,pos
39227,2024-08-24 05:54:24,129,1,2,16.87,1.571,26.5,pos
39228,2024-09-08 02:49:47,1328,1,48,15.15,1.6305,24.7,pos
39229,2024-12-26 05:36:56,,12,22,2.0,4.4453,8.89,pos
39230,2025-04-04 13:13:28,857,5,41,6.94,1.0659,7.4,web
39231,2025-05-04 01:46:16,937,6,64,57.66,0.4416,25.46,pos
39232,2026-02-06 08:34:34,412,11,32,3.0,21.9521,65.86,pos
39233,2025-08-17 06:06:11,138,4,56,56.67,1.6371,92.77,pos
39234,2026-03-04 05:51:46,586,6,54,58.43,0.4564,26.67,pos
39235,2025-08-03 18:46:43,982,3,61,41.72,1.5083,62.93,pos
39236,2025-11-12 05:44:53,1460,1,52,56.38,1.5944,89.89,pos
39237,2024-05-08 21:57:01,7,7,57,38.09,0.5317,20.25,web
39238,2025-03-23 02:22:14,599,7,44,18.89,0.5816,10.99,pos
39239,2024-05-04 00:21:31,1375,10,9,2.0,25.8905,51.78,app
39240,2024-02-15 02:06:38,149,2,8,30.48,1.6855,51.37,pos
39241,2025-08-25 02:38:45,,10,17,2.0,25.7635,51.53,pos
39242,2024-07-20 18:05:39,767,2,12,49.59,1.7616,87.36,app
39243,2024-09-17 12:19:23,,12,10,2.0,4.1938,8.39,app
39244,2024-06-11 22:25:36,857,8,56,26.94,1.1411,30.74,app
39245,2026-02-28 15:06:18,501,11,18,1.0,23.5005,23.5,app
39246,2025-06-14 08:01:41,187,6,50,45.86,0.4252,19.5,pos
39247,2024-05-22 04:06:48,603,1,25,62.5,1.4992,93.7,app
39248,2025-12-02 16:31:53,1150,12,31,3.0,4.5972,13.79,pos
39249,2026-02-21 17:39:48,688,3,45,36.04,1.474,53.12,pos
39250,2024-10-09 15:26:31,713,6,60,43.33,0.4629,20.06,web
39251,2025-02-19 07:37:44,933,11,51,1.0,21.6378,21.64,app
39252,2024-12-28 07:57:11,1191,12,58,2.0,4.6078,9.22,pos
39253,2025-05-29 20:17:05,,7,6,53.16,0.5475,29.11,web
39254,2025-06-18 15:52:34,189,10,2,2.0,25.0682,50.14,pos
39255,2025-01-04 21:03:33,867,10,2,2.0,25.504,51.01,app
39256,2025-08-07 05:02:32,436,8,62,26.7,1.2393,33.09,pos
39257,2026-01-15 01:35:44,1327,2,42,38.33,1.7182,65.86,pos
39258,2025-10-10 01:58:29,592,9,26,11.16,0.8928,9.96,pos
39259,2024-08-13 14:24:45,211,8,71,5.63,1.1873,6.68,pos
39260,2025-10-18 02:35:50,,4,27,51.97,1.728,89.8,app
39261,2024-05-26 21:15:00,678,1,34,68.76,1.5438,106.15,app
39262,2025-10-07 19:29:51,238,4,19,29.02,1.5274,44.33,pos
39263,2024-10-28 15:51:30,,10,48,1.0,26.6572,26.66,pos
39264,2026-01-22 13:56:46,109,1,59,46.17,1.5029,69.39,web
39265,2025-10-13 05:51:49,,6,46,23.75,0.4825,11.46,app
39266,2025-04-27 21:48:33,1043,6,33,58.92,0.442,26.04,pos
39267,2024-06-07 07:59:57,110,5,26,5.56,1.1328,6.3,pos
39268,2025-06-20 23:36:07,877,9,33,15.33,0.893,13.69,pos
39269,2024-11-07 15:36:20,,3,34,52.68,1.4699,77.43,pos
39270,2026-01-09 06:48:58,,10,11,1.0,24.5889,24.59,pos
39271,2025-04-15 06:35:37,1347,6,65,12.65,0.424,5.36,pos
39272,2024-09-20 06:08:24,171,4,23,32.03,1.554,49.77,pos
39273,2024-03-31 00:26:57,1500,5,38,8.35,1.176,9.82,pos
39274,2024-02-11 22:44:09,1320,5,65,6.74,1.0641,7.17,pos
39275,2025-10-07 06:24:10,479,8,27,7.65,1.1092,8.49,pos
39276,2024-04-16 10:13:24,187,1,45,21.8,1.5958,34.79,pos
39277,2026-01-06 08:06:56,1095,10,21,3.0,25.8897,77.67,pos
39278,2025-09-25 15:29:09,,8,63,12.76,1.2632,16.12,pos
39279,2025-05-03 18:41:14,538,5,23,2.27,1.0891,2.47,web
39280,2025-09-13 12:22:50,1347,9,64,15.77,0.891,14.05,app
39281,2024-01-28 23:35:10,853,1,37,67.44,1.4812,99.89,app
39282,2025-06-30 23:33:16,1388,3,70,16.14,1.4501,23.4,pos
39283,2026-01-12 22:22:31,1413,9,7,19.2,0.9625,18.48,pos
39284,2026-02-10 11:05:37,670,8,35,7.01,1.2039,8.44,pos
39285,2025-01-23 20:42:46,997,2,32,64.89,1.5705,101.91,pos
39286,2025-06-03 06:26:55,,4,43,52.57,1.5873,83.44,pos
39287,2025-11-22 04:43:20,1493,6,70,28.98,0.4261,12.35,pos
39288,2024-01-08 03:59:34,599,5,69,2.15,1.0197,2.19,app
39289,2024-07-17 07:16:30,722,8,8,8.11,1.2451,10.1,web
39290,2024-07-01 04:49:53,577,7,31,24.69,0.5476,13.52,pos
39291,2024-12-28 09:55:13,99,9,38,23.83,0.9392,22.38,app
39292,2025-04-21 08:33:57,850,10,52,3.0,25.941,77.82,pos
39293,2024-03-04 01:33:20,1196,1,20,16.52,1.4997,24.78,app
39294,2025-11-07 10:35:51,134,4,59,27.82,1.7088,47.54,pos
39295,2024-09-21 16:31:08,1332,9,66,23.52,0.9108,21.42,web
39296,2025-04-15 07:07:51,1399,2,54,21.42,1.5852,33.95,pos
39297,2024-08-10 23:33:05,,12,44,2.0,4.1759,8.35,pos
39298,2024-03-28 07:37:16,,4,9,20.93,1.6061,33.62,pos
39299,2025-01-14 20:50:03,758,2,9,62.52,1.7671,110.48,pos
39300,2024-09-29 05:50:18,,10,72,1.0,23.3318,23.33,app
39301,2026-01-19 18:39:41,740,12,34,1.0,4.201,4.2,pos
39302,2026-03-19 22:55:02,486,1,45,51.73,1.4866,76.9,pos
39303,2024-02-10 01:44:40,176,6,67,50.95,0.4496,22.91,pos
39304,2024-07-06 05:50:20,,5,14,6.21,1.1713,7.27,app
39305,2024-09-21 05:52:51,,6,65,16.1,0.4552,7.33,pos
39306,2026-02-10 00:19:39,1384,8,56,27.36,1.2695,34.73,pos
39307,2025-05-17 07:10:18,907,4,30,34.67,1.5795,54.76,pos
39308,2024-01-18 02:22:21,1137,12,63,1.0,4.4145,4.41,pos
39309,2025-12-09 14:04:45,217,8,16,22.13,1.2743,28.2,pos
39310,2024-10-14 20:24:43,102,2,49,50.1,1.5856,79.44,pos
39311,2024-06-23 03:43:23,,2,31,30.9,1.5657,48.38,pos
39312,2025-09-20 20:24:29,,7,2,29.46,0.509,15.0,app
39313,2025-10-05 16:14:34,1347,11,12,3.0,22.3317,67.0,pos
39314,2024-01-10 04:38:43,,12,69,1.0,4.6734,4.67,app
39315,2026-02-02 13:07:06,591,7,54,12.17,0.5912,7.19,pos
39316,2024-08-17 07:13:32,,11,21,2.0,21.3898,42.78,pos
39317,2025-10-31 21:40:03,1123,7,5,24.88,0.5214,12.97,app
39318,2024-03-13 16:27:43,,9,63,15.52,0.9983,15.49,app
39319,2024-01-02 00:54:12,,1,40,45.99,1.5808,72.7,pos
39320,2024-06-08 07:34:33,,8,71,21.06,1.1398,24.0,pos
39321,2026-03-19 13:37:14,,10,67,3.0,26.4801,79.44,pos
39322,2024-08-15 10:46:25,919,2,32,44.09,1.5564,68.62,pos
39323,2025-07-21 16:14:43,,6,18,31.25,0.4518,14.12,pos
39324,2024-03-11 14:30:22,973,10,68,2.0,24.2716,48.54,app
39325,2024-03-31 14:26:50,,1,65,61.95,1.6223,100.5,pos
39326,2025-07-09 00:02:22,1305,3,6,27.82,1.5493,43.1,web
39327,2025-04-02 14:33:45,,5,14,4.06,1.0224,4.15,pos
39328,2025-03-18 06:29:17,,5,51,5.96,1.1626,6.93,web
39329,2026-03-07 07:22:29,,4,63,36.6,1.5154,55.46,pos
39330,2025-05-25 09:47:51,1051,3,72,17.18,1.5084,25.91,pos
39331,2025-07-18 19:35:14,897,6,20,29.18,0.4284,12.5,pos
39332,2024-05-03 11:54:16,,5,1,9.15,1.0997,10.06,pos
39333,2024-10-18 03:53:17,1167,12,12,3.0,4.7218,14.17,app
39334,2024-10-17 08:21:00,1000,3,65,54.45,1.3707,74.63,app
39335,2024-07-14 01:14:05,415,10,41,3.0,25.6952,77.09,pos
39336,2024-12-19 18:37:33,1205,5,61,9.83,1.0909,10.72,pos
39337,2025-06-28 14:17:13,1377,9,50,23.48,0.8956,21.03,pos
39338,2025-11-12 17:12:40,741,1,16,25.35,1.4839,37.62,app
39339,2024-11-05 13:57:40,,11,58,1.0,22.0525,22.05,pos
39340,2024-05-12 17:42:15,313,11,38,2.0,21.3015,42.6,web
39341,2024-05-12 02:47:59,,5,30,8.67,1.0996,9.53,pos
39342,2024-05-02 18:18:26,893,9,30,29.26,0.9116,26.67,pos
39343,2026-03-09 00:55:48,46,6,31,55.1,0.4414,24.32,pos
39344,2024-09-11 13:33:53,1403,4,69,35.94,1.5365,55.22,web
39345,2024-04-27 02:12:30,416,4,27,23.19,1.6517,38.3,pos
39346,2026-01-19 13:40:05,858,8,58,17.42,1.267,22.07,pos
39347,2024-04-29 23:34:45,1071,9,43,6.85,0.9615,6.59,pos
39348,2025-05-21 07:08:49,,7,36,40.47,0.5329,21.57,app
39349,2024-12-08 02:33:06,,1,14,66.68,1.5371,102.49,app
39350,2024-02-21 13:34:57,495,1,29,58.4,1.6646,97.21,pos
39351,2024-12-28 07:10:03,1480,7,43,22.08,0.5431,11.99,pos
39352,2024-06-17 08:52:35,1250,12,68,3.0,4.6334,13.9,pos
39353,2025-07-24 16:31:27,,6,68,33.72,0.4673,15.76,app
39354,2025-09-24 18:15:50,1370,10,69,2.0,24.5943,49.19,pos
39355,2024-06-10 11:36:59,618,11,13,2.0,20.7615,41.52,pos
39356,2024-04-28 05:35:35,889,11,1,3.0,21.949,65.85,pos
39357,2024-08-05 15:33:32,1219,2,1,57.62,1.5957,91.94,app
39358,2025-07-21 09:29:50,,9,2,11.75,1.0185,11.97,web
39359,2026-01-05 11:04:00,,3,22,25.73,1.3811,35.54,app
39360,2025-07-07 13:27:50,120,10,19,2.0,23.8244,47.65,pos
39361,2024-02-01 18:53:20,683,8,61,14.35,1.2692,18.21,pos
39362,2024-08-17 17:30:22,947,2,43,30.3,1.7717,53.68,pos
39363,2025-06-24 14:14:00,132,5,48,2.16,1.1527,2.49,pos
39364,2024-11-08 13:51:16,,10,68,3.0,25.4941,76.48,app
39365,2025-01-14 01:15:22,,9,20,29.43,0.918,27.02,pos
39366,2025-09-02 16:25:09,1107,11,12,2.0,20.9212,41.84,pos
39367,2024-05-29 20:48:07,1428,3,7,36.68,1.5917,58.38,pos
39368,2025-10-06 08:31:01,343,8,56,18.81,1.1613,21.84,pos
39369,2025-05-25 12:07:03,1067,11,24,1.0,22.1466,22.15,app
39370,2026-03-13 11:24:06,241,10,20,1.0,24.2872,24.29,app
39371,2025-05-25 01:36:08,,2,26,53.39,1.7664,94.31,app
39372,2024-08-10 17:43:55,1210,3,22,38.41,1.4454,55.52,app
39373,2025-03-03 02:14:23,1255,7,59,19.99,0.5648,11.29,pos
39374,2024-06-05 08:50:43,1102,6,62,14.9,0.4392,6.54,web
39375,2024-09-30 01:17:42,472,9,1,22.26,0.9101,20.26,web
39376,2024-04-09 15:18:05,774,6,51,37.95,0.4619,17.53,pos
39377,2025-08-03 16:29:04,1283,2,32,19.0,1.5708,29.85,pos
39378,2024-08-29 12:34:18,,5,69,4.74,1.0434,4.95,pos
39379,2024-01-06 05:57:28,1079,2,42,42.4,1.8147,76.94,pos
39380,2025-04-27 00:17:00,753,11,55,2.0,21.7588,43.52,app
39381,2024-06-27 00:40:28,1158,8,13,24.59,1.252,30.79,app
39382,2024-05-28 21:28:39,995,12,71,3.0,4.8466,14.54,pos
39383,2025-11-09 10:43:25,407,7,51,37.2,0.5589,20.79,app
39384,2026-01-12 09:25:12,347,11,15,3.0,22.5165,67.55,pos
39385,2024-08-17 04:16:43,1209,2,44,29.3,1.5937,46.7,web
39386,2025-06-23 22:23:35,231,2,6,60.88,1.6197,98.61,app
39387,2025-11-20 23:19:35,1454,10,39,3.0,23.2509,69.75,pos
39388,2025-06-19 03:45:27,201,7,29,11.18,0.535,5.98,pos
39389,2025-07-31 15:22:32,1069,1,5,24.39,1.4638,35.7,pos
39390,2024-08-06 06:01:33,902,7,62,38.43,0.5631,21.64,pos
39391,2025-01-03 07:16:24,685,1,54,36.84,1.6697,61.51,app
39392,2024-07-04 08:02:40,669,6,26,39.1,0.4627,18.09,pos
39393,2024-12-19 07:01:12,,8,40,23.67,1.1394,26.97,pos
39394,2024-03-09 11:09:51,180,2,29,25.07,1.7824,44.68,pos
39395,2025-01-05 15:45:07,1482,6,33,36.35,0.4713,17.13,pos
39396,2024-08-14 02:45:13,,12,9,1.0,4.1887,4.19,pos
39397,2025-11-14 15:17:15,1478,9,44,26.26,0.9038,23.73,pos
39398,2024-12-30 13:15:33,8,10,34,2.0,24.1778,48.36,app
39399,2025-02-03 12:40:15,1354,10,6,1.0,24.6741,24.67,pos
39400,2024-10-18 06:08:17,1041,9,38,6.79,1.0012,6.8,web
39401,2025-02-25 05:45:39,980,4,8,24.86,1.5516,38.57,pos
39402,2025-03-14 12:09:32,1434,8,66,21.3,1.2108,25.79,pos
39403,2024-10-16 00:18:20,542,12,45,3.0,4.8352,14.51,app
39404,2024-01-30 01:57:16,756,9,41,10.79,0.8819,9.52,app
39405,2026-02-04 14:29:24,1177,7,35,32.27,0.5859,18.91,pos
39406,2026-02-01 02:29:26,745,1,20,43.07,1.5847,68.25,pos
39407,2024-03-09 07:23:41,1473,1,26,23.44,1.6625,38.97,pos
39408,2025-03-31 13:33:38,643,2,1,42.02,1.7047,71.63,app
39409,2024-02-09 04:40:07,,9,21,21.7,0.9077,19.7,pos
39410,2025-08-25 20:51:15,98,12,68,3.0,4.2628,12.79,pos
39411,2024-03-25 10:08:16,,3,49,34.23,1.583,54.19,app
39412,2026-03-21 08:01:29,177,2,11,42.27,1.7709,74.86,pos
39413,2024-01-27 13:43:00,,6,6,51.61,0.4683,24.17,pos
39414,2025-12-28 17:30:57,855,9,62,23.02,0.9101,20.95,pos
39415,2025-11-30 11:21:20,1410,5,53,8.77,1.1016,9.66,app
39416,2025-04-30 21:28:01,45,3,24,48.85,1.4009,68.43,web
39417,2025-03-01 09:40:35,770,8,66,12.3,1.1717,14.41,pos
39418,2025-09-03 00:31:31,147,12,46,2.0,4.316,8.63,app
39419,2025-10-08 15:11:47,1160,4,40,67.32,1.5414,103.77,pos
39420,2024-08-30 00:17:51,203,5,9,2.58,1.0305,2.66,pos
39421,2024-02-21 18:54:53,358,2,40,33.84,1.8014,60.96,app
39422,2024-09-10 09:17:42,662,3,59,54.07,1.47,79.48,pos
39423,2024-01-20 18:30:55,,9,14,7.73,0.9246,7.15,pos
39424,2025-04-12 04:54:31,1287,7,12,16.66,0.5525,9.2,pos
39425,2025-04-08 22:49:09,251,6,55,40.96,0.4722,19.34,app
39426,2024-09-24 23:16:40,,11,43,2.0,20.2628,40.53,pos
39427,2025-06-19 09:21:12,,5,56,7.28,1.0635,7.74,pos
39428,2025-06-18 09:50:36,198,1,57,32.3,1.6363,52.85,pos
39429,2025-01-09 20:58:15,,8,13,8.58,1.1891,10.2,pos
39430,2025-10-16 09:25:14,14,6,27,34.84,0.4614,16.08,pos
39431,2026-03-30 12:38:27,735,8,32,15.9,1.2655,20.12,pos
39432,2025-10-27 05:43:17,191,8,2,12.83,1.2632,16.21,web
39433,2024-08-07 18:17:44,362,5,26,8.6,1.0834,9.32,pos
39434,2025-07-23 03:40:08,,3,67,33.64,1.4576,49.03,pos
39435,2024-01-29 17:56:22,82,8,61,18.03,1.1157,20.12,pos
39436,2024-01-06 07:15:21,,10,68,1.0,26.8652,26.87,pos
39437,2025-02-24 14:19:13,272,1,52,18.01,1.6168,29.12,pos
39438,2024-02-08 18:40:17,,7,70,19.63,0.5357,10.52,pos
39439,2024-06-14 14:33:32,,5,4,9.06,1.0151,9.2,app
39440,2025-12-25 04:18:01,104,9,32,7.39,0.9044,6.68,web
39441,2024-09-02 05:05:51,578,5,58,7.38,1.077,7.95,pos
39442,2024-05-03 01:20:18,420,3,11,68.92,1.46,100.62,pos
39443,2025-12-06 13:14:15,520,2,57,35.56,1.7841,63.44,pos
39444,2026-03-19 22:51:06,1028,6,23,24.78,0.4836,11.98,pos
39445,2025-04-26 01:54:23,,3,2,60.9,1.3691,83.38,pos
39446,2026-01-03 10:22:00,411,9,67,26.45,0.9597,25.38,pos
39447,2025-07-12 17:28:11,423,3,47,16.48,1.3832,22.8,pos
39448,2025-03-17 17:02:45,,4,47,27.78,1.6093,44.71,pos
39449,2024-09-14 18:58:29,722,7,69,41.28,0.528,21.8,pos
39450,2025-09-12 16:58:09,,4,66,18.61,1.4978,27.87,app
39451,2025-04-26 23:29:44,748,9,23,22.64,0.9279,21.01,pos
39452,2026-01-09 12:01:07,448,8,62,25.49,1.1701,29.83,web
39453,2026-02-05 21:27:18,152,7,40,45.74,0.5787,26.47,pos
39454,2024-02-28 18:57:36,1019,6,17,48.19,0.4658,22.45,app
39455,2025-01-23 12:56:34,7,10,4,1.0,23.6624,23.66,web
39456,2026-02-02 12:57:22,1106,7,44,20.16,0.593,11.95,pos
39457,2025-08-01 09:33:17,883,10,16,1.0,25.8881,25.89,pos
39458,2024-06-08 12:37:27,,11,16,1.0,22.8428,22.84,pos
39459,2025-04-13 03:23:09,1351,7,43,49.89,0.516,25.74,web
39460,2024-11-07 18:22:34,1221,4,45,52.54,1.6574,87.08,app
39461,2024-01-31 10:51:29,180,11,5,2.0,21.2481,42.5,app
39462,2026-01-26 11:22:03,895,3,31,34.12,1.513,51.62,pos
39463,2025-07-22 04:30:25,1286,8,41,19.61,1.2273,24.07,app
39464,2025-08-08 08:05:55,739,5,53,4.24,1.0157,4.31,pos
39465,2025-08-25 05:45:45,1463,3,11,39.18,1.5721,61.59,pos
39466,2024-06-10 23:38:00,1006,5,68,7.87,1.071,8.43,web
39467,2025-08-06 00:55:04,356,3,22,23.46,1.5745,36.94,app
39468,2024-09-12 12:39:17,818,12,43,1.0,4.5765,4.58,pos
39469,2024-09-04 15:13:57,1312,8,29,15.37,1.1442,17.59,pos
39470,2026-03-09 03:48:02,1382,1,59,39.2,1.57,61.54,pos
39471,2024-09-09 02:19:02,,9,68,5.41,1.0251,5.55,pos
39472,2025-02-04 23:57:58,467,2,15,30.94,1.7064,52.8,pos
39473,2025-06-28 13:36:48,1142,11,3,3.0,22.877,68.63,app
39474,2024-02-23 08:16:56,,7,8,26.37,0.521,13.74,pos
39475,2024-09-03 00:26:11,220,1,22,19.38,1.4923,28.92,pos
39476,2025-02-22 09:45:57,490,2,70,18.16,1.683,30.56,pos
39477,2024-08-18 00:14:00,754,2,61,39.55,1.7226,68.13,pos
39478,2025-08-20 16:25:08,1331,7,30,39.5,0.5187,20.49,pos
39479,2026-03-25 03:51:38,1225,10,63,2.0,26.7031,53.41,pos
39480,2026-01-25 03:04:49,108,9,44,22.52,0.9202,20.72,pos
39481,2024-01-23 03:26:59,1024,2,53,27.97,1.5642,43.75,pos
39482,2025-12-31 11:27:18,,12,70,2.0,4.6584,9.32,web
39483,2025-01-23 05:59:00,1278,9,8,19.12,1.0197,19.5,pos
39484,2024-05-27 17:30:56,1412,11,45,1.0,23.6672,23.67,pos
39485,2026-02-05 16:31:45,394,12,22,1.0,4.4414,4.44,pos
39486,2025-01-31 23:27:33,,7,1,47.01,0.5709,26.84,pos
39487,2025-05-14 20:23:24,837,2,50,46.18,1.7396,80.33,app
39488,2024-03-19 03:31:07,1389,6,53,43.89,0.4323,18.97,pos
39489,2025-05-21 05:28:00,1383,2,48,50.64,1.7201,87.11,pos
39490,2024-07-31 01:52:52,364,10,35,1.0,26.5656,26.57,web
39491,2024-05-31 20:06:27,596,5,50,4.69,1.0882,5.1,app
39492,2024-04-15 14:03:13,236,10,70,2.0,25.0097,50.02,pos
39493,2026-02-17 22:52:52,226,10,21,2.0,26.6171,53.23,pos
39494,2025-01-31 23:30:29,1217,10,16,3.0,24.1302,72.39,pos
39495,2026-01-08 16:22:46,1192,10,17,2.0,25.0587,50.12,pos
39496,2025-07-17 07:11:28,,9,61,15.2,0.8864,13.47,web
39497,2026-03-03 06:44:31,1446,8,53,23.11,1.1563,26.72,pos
39498,2025-10-07 15:15:57,,6,55,34.42,0.4219,14.52,pos
39499,2024-07-22 07:20:17,1068,3,9,25.5,1.5595,39.77,pos
39500,2024-05-11 10:25:23,1030,5,43,7.99,1.0358,8.28,app
39501,2024-04-29 12:36:23,944,2,41,59.9,1.7524,104.97,pos
39502,2024-02-09 19:25:00,727,3,51,69.2,1.5902,110.04,pos
39503,2025-12-11 14:02:58,198,6,60,10.88,0.4667,5.08,pos
39504,2025-01-25 17:49:26,794,9,42,14.48,0.9905,14.34,app
39505,2025-11-02 21:21:30,1372,5,68,7.9,1.1655,9.21,pos
39506,2025-08-04 17:03:38,899,3,69,60.36,1.5224,91.89,pos
39507,2024-12-14 19:31:32,,9,47,21.29,0.9055,19.28,web
39508,2024-09-14 10:59:03,553,6,49,47.24,0.4748,22.43,app
39509,2024-02-09 08:52:10,182,7,23,52.93,0.5857,31.0,pos
39510,2025-10-02 10:12:22,915,9,63,16.17,0.9466,15.31,pos
39511,2025-06-13 06:55:29,49,9,44,5.69,0.9573,5.45,pos
39512,2025-03-24 20:52:23,1319,4,17,55.83,1.561,87.15,pos
39513,2024-05-25 16:00:55,146,4,36,36.16,1.7257,62.4,web
39514,2024-04-12 10:07:40,508,4,51,41.09,1.6247,66.76,pos
39515,2024-12-14 23:40:59,880,4,31,60.09,1.7418,104.66,pos
39516,2026-03-24 08:07:28,,11,35,3.0,20.8437,62.53,pos
39517,2024-02-21 02:13:48,,8,52,8.43,1.1784,9.93,pos
39518,2024-02-04 11:54:47,793,8,66,24.99,1.1439,28.59,web
39519,2024-10-25 08:36:14,901,4,47,27.53,1.5007,41.31,web
39520,2024-07-16 17:45:32,65,6,46,15.59,0.4639,7.23,pos
39521,2024-04-07 09:20:12,366,12,47,1.0,4.7441,4.74,pos
39522,2025-09-28 01:05:50,,11,70,3.0,22.47,67.41,pos
39523,2025-09-08 16:58:45,511,10,5,1.0,24.8485,24.85,pos
39524,2025-01-11 16:50:03,600,11,41,1.0,21.626,21.63,web
39525,2024-12-28 00:38:41,,10,25,3.0,24.3542,73.06,pos
39526,2024-07-31 22:39:10,495,9,64,13.4,0.9999,13.4,app
39527,2024-08-23 15:36:50,458,1,18,43.01,1.5137,65.1,pos
39528,2025-06-14 06:31:07,,6,59,26.27,0.4209,11.06,pos
39529,2024-05-17 14:47:13,625,3,71,22.78,1.4151,32.24,web
39530,2025-03-12 06:45:02,704,10,46,1.0,25.5501,25.55,pos
39531,2026-02-20 22:27:40,557,3,47,50.12,1.4317,71.76,pos
39532,2024-05-28 01:40:56,821,8,68,28.69,1.246,35.75,pos
39533,2024-06-04 02:18:53,,10,70,2.0,24.1856,48.37,pos
39534,2024-10-16 17:02:07,741,9,22,18.95,0.9415,17.84,pos
39535,2024-02-23 07:37:54,1339,6,37,56.21,0.4379,24.61,web
39536,2026-02-06 15:39:37,1357,10,21,3.0,23.5518,70.66,app
39537,2024-01-09 11:45:19,1424,3,3,18.12,1.3658,24.75,web
39538,2025-10-25 16:17:09,826,6,41,38.99,0.4752,18.53,pos
39539,2024-07-03 12:00:11,175,5,31,7.27,1.0349,7.52,pos
39540,2024-07-07 00:13:11,913,10,16,2.0,23.2102,46.42,pos
39541,2025-11-06 03:19:17,2,9,21,17.86,0.9348,16.7,pos
39542,2024-01-20 08:17:07,460,1,31,37.01,1.547,57.25,web
39543,2025-07-04 14:10:00,,10,8,2.0,23.4413,46.88,pos
39544,2025-02-21 13:57:27,450,12,66,1.0,4.2445,4.24,pos
39545,2025-09-09 15:07:49,1336,8,55,6.51,1.2688,8.26,app
39546,2024-02-09 20:21:51,1139,8,21,22.84,1.1048,25.23,app
39547,2024-11-07 05:48:45,1424,9,33,16.66,1.024,17.06,pos
39548,2024-02-15 03:42:22,749,10,35,3.0,23.9046,71.71,pos
39549,2024-10-30 16:07:27,535,10,45,3.0,26.4888,79.47,pos
39550,2025-09-17 17:41:33,57,2,44,23.38,1.5935,37.26,web
39551,2026-02-19 11:30:42,237,1,37,51.27,1.5277,78.33,web
39552,2024-09-30 00:58:35,1202,12,23,1.0,4.4462,4.45,app
39553,2026-02-04 13:10:36,1278,9,22,21.23,0.9417,19.99,web
39554,2025-09-08 03:29:41,,7,24,8.75,0.5652,4.95,app
39555,2025-01-21 23:09:53,,1,16,29.33,1.6201,47.52,pos
39556,2025-05-10 05:55:04,1492,4,16,33.46,1.5531,51.97,pos
39557,2025-04-26 12:01:41,142,7,24,37.67,0.5812,21.89,pos
39558,2025-01-14 04:32:29,292,12,8,2.0,4.7592,9.52,pos
39559,2025-03-06 20:19:40,,6,1,50.1,0.473,23.7,pos
39560,2024-02-21 15:16:33,858,10,46,1.0,25.9058,25.91,pos
39561,2025-04-20 03:37:37,874,6,21,28.2,0.4807,13.56,pos
39562,2024-11-24 02:38:24,,7,17,37.87,0.5505,20.85,app
39563,2024-04-16 21:54:36,349,6,35,53.54,0.4483,24.0,pos
39564,2025-11-21 20:59:07,472,9,32,20.78,0.9594,19.94,pos
39565,2024-03-30 15:24:27,163,10,11,3.0,25.4502,76.35,app
39566,2025-10-18 11:32:50,812,11,55,3.0,20.9147,62.74,pos
39567,2025-10-13 05:20:09,266,12,11,1.0,4.732,4.73,pos
39568,2026-03-09 17:00:31,349,3,67,31.15,1.4201,44.24,app
39569,2024-06-02 17:59:35,,12,12,3.0,4.7672,14.3,app
39570,2024-08-26 15:26:41,982,9,61,5.77,0.9863,5.69,pos
